job_id,job_date,vehicle_brand,vehicle_model,region,job_type,battery_type,is_mobile,parts_cost,labor_hours,hourly_rate,travel_cost,discount_pct,total_price,margin,customer_id,is_repeat_customer
782,04-02-2023,kia,Optima Hybrid,North,Warranty_Replacement,NiMH_Premium,1,1008.06,2.07,126,60.73,0.2,1365.72,36.08,2273,1
783,14/09/2023,Toyota ,RAV4 Hybrid,North,Install,NiMH_Premium,1,1305.19,3.34,98,23.35,0.0,2074.3,418.04,2419,0
784,01-09-2024,Toyota ,Prius,North,Diagnostic,,0,4.64,0.83,100,0.0,0.05,109.0,21.12,1699,0
785,2023-12-10,CHEVROLET ,Malibu Hybrid,North,Install,NiMH_Standard,0,1067.25,2.69,91,0.0,0.05,1539.25,227.25,2134,1
786,10-11-2023,Hyundai ,Ioniq Hybrid,East,Diagnostic,NiMH_Standard,1,18.71,0.53,95,29.56,0.0,75.51,-23.31,2079,0
787,04-28-2023,Toyota ,Prius,,Diagnostic,NiMH_Premium,0,153.09,1.94,86,0.0,0.1,388.74,68.51,1290,0
788,03/08/2022,Kia Motors,Niro Hybrid,South,Diagnostic,LiIon_Premium,0,68.31,1.43,125,0.0,0.05,109.31,-137.14,2051,1
789,2022-03-01,Hundai,Ioniq Hybrid,North,Diagnostic,NiMH_Standard,0,118.71,0.74,127,0.0,0.0,272.52,59.58,2518,0
790,04-06-2023,TOYOTA,Prius,South,Install,NiMH_Standard,0,1030.1,3.22,106,0.0,0.15,1424.38,53.28,2924,0
791,03-11-2023,TOYOTA,,South,Diagnostic,LiIon_Standard,1,66.91,1.78,114,65.31,0.0,216.19,-118.91,1667,0
792,10-28-2023, chev,Malibu Hybrid,East,Diagnostic,LiIon_Premium,0,69.21,1.7,97,0.0,0.0,179.16,-54.59,1477,1
793,12/09/2024, kia,Niro Hybrid,East,Install,NiMH_Premium,0,1099.54,2.26,87,0.0,0.2,1293.67,-2.31,2787,0
794,08/02/2024,Lexus  ,RX 450h,South,Install,NiMH_Standard,1,994.48,0.5,110,38.21,0.0,1367.74,280.04,2839,1
795,2024-05-31, chev,Malibu Hybrid,South,Diagnostic,LiIon_Standard,0,67.3,1.4,92,0.0,0.0,274.67,78.79,2658,0
796,09-26-2023,FORD,Escape Hybrid,West,Install,NiMH_Premium,0,1101.72,2.29,127,0.0,0.0,1805.41,412.8,1670,1
797,12/10/2024,nissan,Altima Hybrid,East,Install,LiIon_Standard,0,1364.47,3.5,98,0.0,0.0,2010.34,303.08,1551,1
798,2024-10-25,Chevrolet,Volt,South,Warranty_Replacement,NiMH_Standard,1,792.34,2.67,121,62.1,0.0,1501.36,324.43,2249,1
799,17/06/2022,For d,Escape Hybrid,South,Diagnostic,NiMH_Standard,1,70.13,1.76,98,27.02,0.1,319.08,49.76,1510,1
800,2023-12-02,chevy,Volt,North,Install,NiMH_Standard,1,912.85,4.4,91,33.16,0.0,1700.06,354.02,2538,0
801,09/07/2023,Toyota ,Camry Hybrid,West,Install,LiIon_Standard,0,1222.91,3.99,112,0.0,0.05,2020.94,351.25,1795,0
802,30/11/2024,ford,Fusion Hybrid,South,Install,NiMH_Premium,0,1141.01,4.4,94,0.0,0.0,1788.62,234.04,1654,0
803,03/10/2023,Hyundai ,Sonata Hybrid,North,Diagnostic,NiMH_Standard,0,126.05,1.89,104,0.0,0.0,275.6,-46.96,2608,0
804,01-18-2022,NISSAN,Altima Hybrid,West,Install,NiMH_Premium,1,1175.49,4.17,99,39.61,0.15,1822.88,194.66,1710,0
805,18/08/2022,KIA,Niro Hybrid,East,Install,LiIon_Standard,0,1256.84,2.97,129,0.0,0.1,1824.44,184.81,1261,1
806,22/05/2022,LEXUS ,RX 450h,North,Diagnostic,NiMH_Standard,1,74.75,0.56,110,45.12,0.1,339.21,158.25,2589,0
807,08-09-2022,HYUNDAI,Ioniq Hybrid,North,Diagnostic,LiIon_Standard,1,93.63,2.44,120,81.31,0.0,412.39,-55.49,1632,1
808,2022-04-15,Toyta,Prius,North,Diagnostic,LiIon_Standard,0,48.98,1.23,114,0.0,0.05,316.74,127.37,2310,1
809,06/05/2024,Chevrolet,Malibu Hybrid,,Install,NiMH_Premium,0,1251.27,3.98,130,0.0,0.1,1946.21,177.16,2318,0
810,2023-06-26,NISSAN,Rogue Hybrid,North,Diagnostic,LiIon_Premium,0,87.67,0.92,106,0.0,0.15,232.28,46.57,1166,0
811,06/01/2024,TOYOTA,Camry Hybrid,West,Install,,0,1485.36,3.77,128,0.0,0.1,2192.81,224.74,1066,0
812,2024-12-30,nissan,Altima Hybrid,West,Install,NiMH_Standard,1,1115.31,1.04,129,50.7,0.05,1553.36,252.67,2640,0
813,12-10-2023,kia,,South,Diagnostic,NiMH_Standard,0,123.82,0.99,131,0.0,0.0,327.2,73.06,1111,0
814,2023-06-09,For d,Fusion Hybrid,East,Diagnostic,NiMH_Standard,1,55.98,1.15,119,27.16,0.0,193.03,-27.06,1663,0
815,20/10/2022,lexus,RX 450h,North,Install,NiMH_Standard,0,765.31,3.37,134,0.0,0.0,1585.21,368.31,2524,1
816,06/04/2024,LEXUS ,ES 300h,North,Diagnostic,NiMH_Premium,0,86.84,1.74,122,0.0,0.0,307.23,8.59,1355,0
817,09/07/2023,Toyta,Camry Hybrid,East,Install,LiIon_Premium,1,1528.9,2.12,100,65.68,0.0,2273.05,466.01,2044,0
818,2024-04-08,toyota,Camry Hybrid,North,Install,LiIon_Premium,1,1863.71,3.53,92,50.94,0.0,2587.42,348.19,1231,0
819,2022-01-26,KIA,Niro Hybrid,North,Install,NiMH_Standard,0,843.79,3.98,95,0.0,0.05,1425.5,203.49,2115,0
820,06-28-2022,Nisan,Altima Hybrid,South,Install,NiMH_Premium,1,1394.62,4.88,113,64.82,0.05,2483.5,473.0,2427,0
821,2022-05-23,Toyota ,,North,Diagnostic,NiMH_Standard,1,55.27,1.55,93,45.31,0.05,308.86,63.82,1497,1
822,01-17-2024,KIA,,South,Diagnostic,NiMH_Premium,1,76.63,0.97,96,62.76,0.0,326.71,94.18,1563,1
823,2023-07-22,Hnda,Insight,East,Diagnostic,NiMH_Standard,1,118.02,0.56,116,67.84,0.05,266.65,15.36,2063,0
824,2022-12-14,kia,Optima Hybrid,West,Install,LiIon_Premium,0,1661.21,4.46,101,0.0,0.2,2219.29,107.28,2582,1
825,06/12/2022,HYUNDAI,Ioniq Hybrid,East,Install,LiIon_Premium,0,1732.65,3.59,119,0.0,0.0,2722.88,563.04,2090,1
826,2023-10-27,Toyota ,RAV4 Hybrid,West,Install,,1,1031.12,2.98,134,47.11,0.15,1525.35,47.48,2403,0
827,11-23-2024,KIA,Niro Hybrid,,Diagnostic,LiIon_Standard,0,63.32,0.5,89,0.0,0.0,187.01,79.19,1827,1
828,12-25-2024,Nissan ,Altima Hybrid,West,Install,NiMH_Premium,0,1048.59,2.26,117,0.0,0.05,1628.63,316.2,1257,1
829,2023-06-01,Lexus  ,RX 450h,South,Install,LiIon_Standard,0,1124.95,3.51,126,0.0,0.05,1908.18,341.58,2928,0
830,01-05-2024, toyota,,North,Diagnostic,NiMH_Premium,0,97.5,1.38,92,0.0,0.1,192.93,-31.25,2592,0
831,04-02-2022,Hnda,CR-V Hybrid,West,Diagnostic,NiMH_Standard,0,91.66,0.5,124,0.0,0.15,162.82,9.15,1098,1
832,11-01-2024,honda,Insight,,Install,LiIon_Standard,0,1427.4,3.51,110,0.0,0.0,2377.8,564.73,1551,0
833,2022-01-20,CHEVROLET ,Malibu Hybrid,North,Install,NiMH_Standard,0,867.11,1.75,116,0.0,0.1,1237.64,168.08,1829,0
834,2023-01-10, honda,Insight,North,Diagnostic,NiMH_Premium,0,37.08,1.88,87,0.0,0.15,86.86,-113.51,1163,1
835,2024-03-05,lexus,RX 450h,South,Install,NiMH_Standard,1,617.67,3.17,106,39.48,0.1,1071.67,78.83,2714,1
836,11-27-2024,Lexus  ,RX 450h,South,Install,LiIon_Standard,1,1644.16,2.63,103,35.73,0.0,2384.36,433.65,1345,1
837,2022-07-07,lexus,ES 300h,South,Diagnostic,LiIon_Standard,0,95.81,1.7,92,0.0,0.0,216.58,-35.17,1412,0
838,25/12/2023,Honda ,Accord Hybrid,West,Install,NiMH_Standard,0,916.42,3.28,123,0.0,0.15,1259.14,-61.05,1633,0
839,25/07/2022, toyota,RAV4 Hybrid,North,Install,NiMH_Premium,0,1233.44,4.06,110,0.0,0.1,2026.16,346.13,2869,1
840,02-25-2022,nissan,Rogue Hybrid,South,Install,LiIon_Standard,1,1128.24,3.06,128,56.54,0.2,1520.94,-56.08,1451,1
841,2023-04-10,FORD,Escape Hybrid,South,Install,NiMH_Standard,1,804.62,3.11,92,27.68,0.0,1333.82,215.31,1850,1
842,09-24-2023, kia,Niro Hybrid,West,Install,NiMH_Premium,1,1409.2,2.77,121,43.79,0.1,1872.12,83.74,2364,0
843,2022-10-17,NISSAN,Altima Hybrid,North,Install,LiIon_Standard,1,1379.0,3.21,115,64.42,0.1,2101.58,288.96,1313,1
844,12-01-2024,Toyota ,Camry Hybrid,North,Install,NiMH_Premium,0,1108.37,4.36,117,0.0,0.15,1713.26,94.96,1178,0
845,07/11/2023,toyota,Camry Hybrid,South,Install,LiIon_Standard,0,1152.78,2.6,100,0.0,0.1,1563.87,151.3,1186,0
846,2023-04-25,Toyota ,RAV4 Hybrid,East,Diagnostic,NiMH_Premium,0,64.53,1.52,119,0.0,0.0,246.63,0.75,1367,1
847,16/06/2023,Hnda,CR-V Hybrid,East,Warranty_Replacement,LiIon_Standard,0,1262.15,1.38,97,0.0,0.1,1613.23,216.87,1654,0
848,05-24-2023,Toyta,Prius,East,Install,NiMH_Standard,0,1145.9,1.35,123,0.0,0.05,1520.96,209.43,2881,1
849,03/05/2022,Lexus  ,RX 450h,East,Install,NiMH_Standard,1,877.41,3.17,107,24.33,0.0,1391.51,151.01,2839,0
850,2023-10-26,HYUNDAI,Sonata Hybrid,South,Diagnostic,NiMH_Standard,0,44.31,1.39,108,0.0,0.0,109.98,-83.93,2138,1
851,2024-05-09,Nisan,Altima Hybrid,North,Warranty_Replacement,LiIon_Premium,1,1692.97,1.92,114,58.82,0.15,2002.84,31.83,2878,0
852,04-07-2023,LEXUS ,ES 300h,North,Diagnostic,LiIon_Premium,0,87.93,0.5,89,0.0,0.0,167.7,35.27,1057,0
853,12/04/2023,Nissan ,Altima Hybrid,North,Install,LiIon_Standard,0,1146.33,3.24,103,0.0,0.0,1924.91,444.5,2126,1
854,23/09/2024,Hnda,Insight,South,Install,NiMH_Standard,1,948.26,3.21,95,12.25,0.05,1614.48,348.73,1888,1
855,2023-10-31,FORD,Escape Hybrid,South,Install,NiMH_Premium,0,1345.07,2.29,133,0.0,0.2,1544.87,-104.63,1236,1
856,2022-11-23,Lexus  ,RX 450h,South,Diagnostic,LiIon_Standard,0,84.16,0.52,106,0.0,0.1,182.89,43.26,2106,0
857,2022-01-05,HONDA,Accord Hybrid,East,Install,LiIon_Standard,0,1204.35,2.8,85,0.0,0.0,1753.53,311.34,1913,1
858,06-20-2024, toyota,RAV4 Hybrid,South,Install,NiMH_Standard,1,836.54,3.52,86,49.55,0.0,1720.14,531.13,2526,0
859,17/11/2023, kia,Niro Hybrid,East,Install,LiIon_Premium,0,1500.94,3.33,130,0.0,0.0,2528.52,594.25,1835,0
860,17/11/2023,LEXUS ,ES 300h,East,Install,NiMH_Standard,1,883.94,2.3,92,30.22,0.0,1542.82,417.48,1858,0
861,06/11/2022,NISSAN,Rogue Hybrid,South,Install,NiMH_Standard,1,937.29,3.11,85,38.22,0.1,1452.58,212.75,1462,0
862,07-23-2022,NISSAN,Rogue Hybrid,South,Install,LiIon_Premium,1,1592.4,3.71,95,33.77,0.0,2503.79,525.2,1944,0
863,06-26-2023, toyota,Prius,East,Install,NiMH_Premium,0,1432.76,2.06,95,0.0,0.0,2003.6,374.95,1152,0
864,2024-04-09,lexus,ES 300h,East,Diagnostic,NiMH_Premium,1,103.77,1.23,88,48.69,0.15,203.13,-57.71,2132,0
865,11-23-2022,LEXUS ,RX 450h,,Diagnostic,NiMH_Premium,0,26.22,1.87,134,0.0,0.0,240.44,-36.33,1763,1
866,08-01-2023, kia,Optima Hybrid,South,Install,LiIon_Premium,1,1487.33,1.98,87,22.8,0.0,2152.39,470.0,1547,0
867,2024-12-26,lexus,ES 300h,East,Diagnostic,NiMH_Standard,0,50.48,1.78,121,0.0,0.05,396.13,130.54,1743,1
868,08-29-2022,lexus,RX 450h,East,Diagnostic,LiIon_Standard,0,127.2,2.01,126,0.0,0.0,389.9,9.5,2783,1
869,2022-09-10, chev,Malibu Hybrid,North,Install,NiMH_Standard,0,1006.91,2.82,117,0.0,0.0,1613.6,276.49,2407,0
870,09-16-2022, toyota,Prius,South,Install,NiMH_Standard,1,1094.85,2.73,91,42.11,0.2,1290.04,-94.94,2704,1
871,09-26-2024,Chevrolet,,West,Install,NiMH_Premium,1,1201.23,3.83,121,52.0,0.1,1948.37,232.15,1788,0
872,02/08/2023,HONDA,Accord Hybrid,North,Install,NiMH_Premium,0,1174.86,2.85,101,0.0,0.1,1734.18,271.36,1787,0
873,2024-10-02,Toyota ,Prius,West,Install,NiMH_Standard,0,750.3,1.12,105,0.0,0.1,1068.2,200.57,1026,1
874,11-03-2024,Toyta,,North,Install,NiMH_Premium,1,1241.96,2.92,97,46.42,0.0,2074.92,503.2,2364,1
875,06/04/2023,KIA,Optima Hybrid,South,Install,LiIon_Standard,1,1276.46,3.38,124,40.32,0.1,1982.29,246.84,1040,0
876,03-02-2022,hyundai,Sonata Hybrid,South,Install,NiMH_Premium,1,1171.84,3.59,113,27.41,0.05,1912.97,307.82,2944,1
877,11-29-2022,Hundai,,North,Install,LiIon_Standard,0,1494.17,2.3,92,0.0,0.0,2234.27,528.92,2375,1
878,2023-08-19,KIA,Optima Hybrid,West,Install,LiIon_Standard,1,1284.84,2.78,105,46.5,0.0,1940.79,317.11,1931,0
879,22/02/2023,Hundai,Sonata Hybrid,South,Diagnostic,NiMH_Premium,1,119.93,1.69,124,30.11,0.05,342.07,-17.33,2321,0
880,2022-01-03,Kia Motors,Niro Hybrid,West,Install,NiMH_Premium,0,1009.43,2.95,131,0.0,0.0,1882.05,485.9,2987,1
881,2024-12-19,TOYOTA,RAV4 Hybrid,North,Install,NiMH_Premium,0,1522.57,1.78,131,0.0,0.0,2108.23,352.87,1320,1
882,11-29-2022,LEXUS ,ES 300h,West,Install,NiMH_Premium,0,1155.21,3.99,91,0.0,0.0,1895.13,376.82,2491,1
883,2023-11-09, chev,Volt,West,Diagnostic,NiMH_Standard,0,101.22,1.09,127,0.0,0.05,298.8,58.78,2732,1
884,02/11/2024,Hnda,Insight,East,Warranty_Replacement,NiMH_Standard,1,1003.95,2.76,113,33.54,0.0,1693.87,344.07,2172,0
885,2023-08-20,lexus,ES 300h,North,Install,NiMH_Standard,0,840.32,1.88,121,0.0,0.05,1355.89,287.65,2325,0
886,31/01/2024,Kia Motors,Niro Hybrid,East,Install,NiMH_Premium,0,1298.28,2.9,104,0.0,0.0,2122.33,522.11,2012,1
887,2022-02-09,Toyta,RAV4 Hybrid,South,Install,LiIon_Premium,0,1804.52,3.41,117,0.0,0.05,2652.79,449.56,1308,1
888,2024-02-02,Honda ,Insight,West,Install,NiMH_Premium,1,1114.42,2.93,97,32.12,0.0,1899.68,468.9,2961,0
889,2024-07-17,toyota,Prius,South,Diagnostic,NiMH_Premium,1,58.96,0.61,111,28.1,0.0,95.77,-58.83,1575,1
890,10-02-2024,ford ,Escape Hybrid,North,Install,NiMH_Premium,0,1205.44,1.09,96,0.0,0.05,1543.81,233.68,1771,0
891,02/04/2022,Toyota ,Prius,North,Warranty_Replacement,LiIon_Standard,1,1286.14,3.07,104,34.57,0.1,2017.73,378.12,2947,0
892,08/09/2022,kia,Optima Hybrid,East,Install,NiMH_Premium,0,1367.18,3.2,105,0.0,0.0,2284.2,581.19,1113,1
893,21/02/2022,HYUNDAI,Sonata Hybrid,West,Install,NiMH_Premium,1,1284.32,3.93,128,26.27,0.05,2057.16,243.09,1815,0
894,10-02-2024,NISSAN,Altima Hybrid,North,Diagnostic,LiIon_Standard,1,77.89,1.66,116,21.92,0.1,289.02,-3.85,2111,0
895,2022-10-28,Kia Motors,Niro Hybrid,East,Install,NiMH_Standard,0,972.73,3.48,117,0.0,0.0,1735.38,355.78,1473,0
896,05/08/2023,Hundai,Sonata Hybrid,West,Diagnostic,NiMH_Premium,1,18.6,1.04,99,43.39,0.05,203.96,39.08,2340,0
897,2023-06-05,Hundai,Ioniq Hybrid,North,Install,NiMH_Premium,0,1126.16,3.39,106,0.0,0.0,1959.04,473.35,2048,1
898,01-25-2024, toyota,RAV4 Hybrid,North,Diagnostic,LiIon_Standard,1,88.63,1.92,108,53.39,0.1,477.92,128.93,1524,0
899,09-07-2024,Toyota ,Prius,East,Install,LiIon_Premium,0,1833.84,3.07,124,0.0,0.0,2770.59,556.51,1411,0
900,12-21-2022,HYUNDAI,Sonata Hybrid,East,Install,LiIon_Standard,1,1323.97,4.52,94,44.3,0.15,1981.65,188.37,1573,1
901,2024-05-15, toyota,RAV4 Hybrid,North,Diagnostic,NiMH_Premium,0,123.75,0.5,87,0.0,0.1,212.24,45.0,2583,1
902,11-15-2022,Toyta,RAV4 Hybrid,West,Install,NiMH_Standard,0,1004.15,1.71,110,0.0,0.05,1414.78,222.03,2041,1
903,2022-08-05, honda,Accord Hybrid,South,Install,NiMH_Premium,0,1141.4,3.79,125,0.0,0.0,1883.16,267.95,2588,1
904,27/04/2022,NISSAN,Rogue Hybrid,,Diagnostic,LiIon_Standard,1,75.8,0.79,121,28.73,0.05,286.61,86.41,2436,1
905,12/02/2023,Chevrolet,Malibu Hybrid,West,Install,LiIon_Premium,0,1749.01,4.63,125,0.0,0.0,2958.85,630.5,2601,1
906,06/09/2023,Kia Motors,,West,Diagnostic,LiIon_Standard,1,66.54,1.87,104,18.02,0.0,337.96,59.06,2710,0
907,2024-05-04,CHEVROLET ,Malibu Hybrid,South,Install,NiMH_Standard,0,1083.75,4.27,96,0.0,0.0,1788.6,294.92,2234,0
908,17/07/2024,honda,CR-V Hybrid,North,Install,LiIon_Standard,1,1166.95,3.71,117,42.4,0.1,1989.59,346.45,1720,0
909,2023-08-01,ford,Escape Hybrid,South,Install,LiIon_Premium,0,1737.93,2.26,86,0.0,0.1,2185.07,252.54,2388,1
910,03-24-2023,Toyota ,Camry Hybrid,North,Install,LiIon_Standard,0,1388.25,1.67,129,0.0,0.15,1626.65,22.64,2888,1
911,2022-07-11,lexus,RX 450h,East,Warranty_Replacement,LiIon_Standard,1,1262.39,3.05,120,40.1,0.0,1980.93,312.84,1642,1
912,09-27-2024,Hnda,Insight,North,Install,,0,1135.34,1.8,110,0.0,0.15,1462.79,129.4,1975,1
913,03-10-2023,Chevrolet,Malibu Hybrid,South,Install,LiIon_Standard,0,1290.87,4.27,94,0.0,0.1,1954.48,262.43,2757,1
914,04-17-2024,NISSAN,Altima Hybrid,North,Install,NiMH_Standard,1,997.44,3.54,97,40.2,0.15,1435.4,54.8,2194,0
915,17/11/2023,HYUNDAI,Sonata Hybrid,North,Install,NiMH_Standard,0,840.02,2.94,134,0.0,0.1,1421.38,187.54,1288,0
916,16/10/2024, chev,Malibu Hybrid,North,Install,LiIon_Standard,0,1171.73,3.35,85,0.0,0.0,1874.39,417.61,1701,0
917,01/12/2024,Hundai,Sonata Hybrid,East,Diagnostic,LiIon_Premium,0,114.52,1.43,85,0.0,0.15,230.45,-5.84,1508,0
918,13/02/2024,Lexus  ,ES 300h,East,Diagnostic,LiIon_Premium,1,91.98,1.1,102,42.92,0.05,204.79,-42.19,1954,1
919,12-26-2023,For d,Fusion Hybrid,North,Diagnostic,NiMH_Standard,1,110.24,1.91,96,48.47,0.1,408.13,65.79,2985,0
920,2022-05-31,KIA,Niro Hybrid,West,Install,NiMH_Standard,1,991.12,4.11,118,38.7,0.0,1960.97,445.8,2678,0
921,18/01/2022,LEXUS ,ES 300h,West,Install,NiMH_Standard,1,1161.59,3.12,87,46.44,0.0,1895.24,415.38,2920,1
922,21/08/2023,hyundai,Sonata Hybrid,South,Install,LiIon_Standard,0,1433.8,2.52,124,0.0,0.0,2116.15,369.87,2483,0
923,2024-02-11, chev,Volt,East,Diagnostic,LiIon_Standard,0,58.28,1.85,124,0.0,0.05,199.85,-88.2,2015,0
924,28/03/2024, honda,CR-V Hybrid,South,Install,LiIon_Premium,0,1756.43,1.38,96,0.0,0.0,2367.5,478.4,2319,0
925,02/10/2022,honda,CR-V Hybrid,North,Install,NiMH_Standard,0,833.1,3.36,113,0.0,0.15,1351.2,138.98,1998,0
926,2023-07-06,nissan,Rogue Hybrid,South,Install,NiMH_Premium,0,1145.5,3.59,118,0.0,0.0,2044.88,475.56,1082,1
927,02/08/2024,HYUNDAI,Ioniq Hybrid,North,Diagnostic,LiIon_Standard,1,37.62,0.79,127,48.27,0.0,251.01,65.32,1233,0
928,2022-04-15,ford,Escape Hybrid,West,Diagnostic,NiMH_Standard,0,71.42,1.69,121,0.0,0.0,267.05,-8.48,2109,0
929,25/02/2023,chevy,Volt,West,Diagnostic,LiIon_Premium,0,96.35,1.19,133,0.0,0.0,215.28,-38.92,2319,0
930,2024-10-31,Hyundai ,Ioniq Hybrid,West,Install,NiMH_Premium,0,1192.08,2.56,90,0.0,0.0,1777.13,354.35,1507,0
931,08-07-2022,hyundai,Ioniq Hybrid,East,Warranty_Replacement,NiMH_Standard,0,768.08,2.67,115,0.0,0.1,1209.54,133.92,1062,0
932,12-13-2022,KIA,Optima Hybrid,East,Install,NiMH_Standard,0,717.24,2.13,123,0.0,0.2,1050.27,70.87,1139,0
933,2023-05-28, ford,Fusion Hybrid,West,Install,LiIon_Premium,0,1953.42,3.7,96,0.0,0.0,2846.84,538.67,1628,1
934,2024-01-24,KIA,Niro Hybrid,North,Install,LiIon_Standard,0,1339.02,1.41,95,0.0,0.0,1809.97,336.61,2722,0
935,2022-10-07,chevy,Malibu Hybrid,North,Install,LiIon_Standard,0,1201.11,3.23,89,0.0,0.1,1822.47,334.02,1836,1
936,17/05/2024,nissan,Rogue Hybrid,East,Install,LiIon_Standard,1,1355.41,3.04,134,59.23,0.0,2400.78,579.43,2946,1
937,16/09/2022,HONDA,Accord Hybrid,South,Install,,1,1462.7,2.57,128,41.06,0.1,1998.0,165.5,2787,0
938,08/02/2023,Hnda,CR-V Hybrid,South,Install,LiIon_Standard,1,1374.46,3.31,91,35.84,0.05,2144.22,432.56,2716,0
939,2023-09-20,Chevrolet,Volt,North,Diagnostic,LiIon_Premium,1,0.0,1.16,97,31.3,0.15,58.21,-85.64,2936,1
940,01-14-2022,hyundai,Sonata Hybrid,East,Diagnostic,NiMH_Standard,1,159.57,1.73,107,37.33,0.0,385.17,3.45,1484,0
941,04-20-2024,KIA,Optima Hybrid,North,Diagnostic,LiIon_Standard,0,24.52,1.48,129,0.0,0.2,169.1,-46.35,2947,1
942,01-03-2024,Chevrolet,Malibu Hybrid,North,Install,NiMH_Standard,1,875.28,3.36,126,22.36,0.2,1316.3,-4.97,2847,0
943,03/07/2024,Nisan,Altima Hybrid,North,Install,NiMH_Standard,0,763.99,3.23,128,0.0,0.0,1521.93,344.05,2597,0
944,10-29-2022,Chevrolet,,South,Diagnostic,NiMH_Premium,0,57.8,0.96,126,0.0,0.05,195.41,16.16,1385,1
945,2023-03-12, honda,Insight,West,Install,LiIon_Premium,0,1734.13,2.76,116,0.0,0.0,2616.83,562.71,1579,1
946,10/09/2024,Toyta,RAV4 Hybrid,South,Install,NiMH_Standard,0,651.48,3.2,99,0.0,0.0,1178.02,209.89,2304,0
947,15/03/2022,Nisan,Altima Hybrid,East,Install,NiMH_Premium,1,1189.17,2.86,115,41.69,0.2,1583.86,23.95,1090,1
948,06-22-2023,Hnda,CR-V Hybrid,East,Diagnostic,LiIon_Standard,0,114.42,1.76,109,0.0,0.0,342.69,36.9,2643,0
949,06-14-2023,NISSAN,Rogue Hybrid,South,Install,NiMH_Standard,1,798.81,3.07,132,38.33,0.0,1442.7,199.69,1851,0
950,2023-05-06,ford,Fusion Hybrid,,Diagnostic,LiIon_Standard,1,38.29,1.39,107,36.43,0.0,284.2,60.96,1043,1
951,20/04/2023,Toyota ,Camry Hybrid,East,Install,LiIon_Premium,0,1683.28,1.88,122,0.0,0.05,2278.25,365.87,1594,0
952,29/03/2024, ford,Fusion Hybrid,East,Install,NiMH_Standard,0,859.4,3.75,93,0.0,0.15,1235.57,26.99,1790,0
953,04/08/2022,Hyundai ,Ioniq Hybrid,North,Install,NiMH_Standard,0,828.57,2.54,119,0.0,0.05,1309.88,179.63,2310,0
954,02/09/2024, chev,Malibu Hybrid,North,Install,LiIon_Premium,0,1557.4,2.17,107,0.0,0.1,1983.97,194.82,2204,1
955,09-08-2024,lexus,ES 300h,West,Install,,1,962.3,4.32,106,38.88,0.0,1803.88,345.1,1742,0
956,16/07/2022,HYUNDAI,Sonata Hybrid,East,Install,NiMH_Standard,1,971.43,3.56,122,35.38,0.1,1747.66,306.76,2238,1
957,2024-12-02,CHEVROLET ,Volt,West,Install,LiIon_Premium,1,1572.12,3.78,109,56.48,0.0,2718.23,677.42,2781,1
958,14/10/2022,Kia Motors,Niro Hybrid,West,Install,LiIon_Premium,0,1588.73,3.36,87,0.0,0.05,2026.94,145.58,1700,1
959,26/02/2022,Nisan,Rogue Hybrid,North,Diagnostic,LiIon_Standard,1,84.09,1.15,104,11.31,0.05,262.15,46.79,1748,0
960,2023-03-12,chevy,Malibu Hybrid,East,Install,NiMH_Premium,1,1084.2,2.78,133,45.87,0.2,1560.45,61.12,1203,0
961,21/05/2024,Honda ,CR-V Hybrid,South,Install,LiIon_Premium,0,1721.44,3.62,132,0.0,0.1,2459.12,259.41,1755,1
962,13/07/2024,CHEVROLET ,Volt,East,Install,LiIon_Standard,0,1476.17,3.91,115,0.0,0.1,2232.85,307.49,1568,0
963,12-09-2023,lexus,ES 300h,North,Install,LiIon_Standard,0,1292.82,2.95,116,0.0,0.0,2175.45,540.96,2518,0
964,07/06/2024,Hnda,Accord Hybrid,North,Install,LiIon_Standard,0,1154.37,4.66,98,0.0,0.0,1903.82,292.97,1226,0
965,10-14-2022,Nisan,Altima Hybrid,East,Diagnostic,LiIon_Standard,1,91.76,1.1,124,68.64,0.05,320.5,23.53,2180,1
966,20/08/2024,Hyundai ,Sonata Hybrid,East,Install,NiMH_Premium,1,1178.68,1.88,114,60.82,0.1,1777.05,322.68,2544,1
967,11-27-2023,Hyundai ,Sonata Hybrid,East,Diagnostic,NiMH_Premium,0,75.5,0.5,86,0.0,0.1,50.0,-68.5,1510,0
968,2022-05-27,FORD,Fusion Hybrid,South,Install,NiMH_Premium,1,1257.04,1.65,132,38.24,0.05,1787.99,274.94,1135,0
969,2022-05-21,Nisan,Rogue Hybrid,South,Install,NiMH_Premium,0,1282.92,2.67,127,0.0,0.0,1991.48,369.6,2353,1
970,2022-10-20,Toyota ,RAV4 Hybrid,West,Diagnostic,NiMH_Premium,0,81.07,1.08,89,0.0,0.0,279.45,101.91,2176,0
971,03-18-2022,ford,Fusion Hybrid,South,Install,NiMH_Premium,1,1192.72,3.55,105,35.49,0.0,2095.99,495.44,2125,1
972,06/11/2022, chev,Volt,South,Install,LiIon_Standard,1,1547.62,2.98,122,20.75,0.1,2184.72,253.14,2759,0
973,12-23-2024,chevy,Volt,East,Install,NiMH_Premium,1,1344.07,3.67,121,76.71,0.2,1867.47,2.06,1208,0
974,2022-09-20, chev,Volt,South,Warranty_Replacement,NiMH_Standard,0,1000.03,2.03,93,0.0,0.05,1281.22,92.27,1395,0
