job_id,job_date,vehicle_brand,vehicle_model,region,battery_type,is_mobile,parts_cost,labor_hours,hourly_rate,travel_cost,discount_pct,total_price,margin,customer_id,vehicle_age_years,mileage_at_install,avg_temp_c,failed_within_1y
887,2022-02-09 07:55:18,Toyota,RAV4 Hybrid,South,LiIon_Premium,0,1804.52,3.41,117,0.0,0.05,2652.79,449.56,1308,6.6,97184.0,19.4,0
888,2024-02-02 22:50:07,Honda,Insight,West,NiMH_Premium,1,1114.42,2.93,97,32.12,0.0,1899.68,468.9,2961,9.9,135534.0,8.9,0
890,2024-10-02 12:44:40,Ford,Escape Hybrid,North,NiMH_Premium,0,1205.44,1.09,96,0.0,0.05,1543.81,233.68,1771,7.9,191279.0,20.9,0
892,2022-09-08 01:44:14,Kia,Optima Hybrid,East,NiMH_Premium,0,1367.18,3.2,105,0.0,0.0,2284.2,581.19,1113,11.2,125657.0,14.2,0
893,2022-02-21 10:26:01,Hyundai,Sonata Hybrid,West,NiMH_Premium,1,1284.32,3.93,128,26.27,0.05,2057.16,243.09,1815,6.6,101520.0,23.0,0
895,2022-10-28 23:16:13,Kia,Niro Hybrid,East,NiMH_Standard,0,972.73,3.48,117,0.0,0.0,1735.38,355.78,1473,12.7,113693.0,21.4,0
897,2023-06-05 23:43:28,Hyundai,Ioniq Hybrid,North,NiMH_Premium,0,1126.16,3.39,106,0.0,0.0,1959.04,473.35,2048,10.0,109332.0,18.7,0
899,2024-09-07 08:11:37,Toyota,Prius,East,LiIon_Premium,0,1833.84,3.07,124,0.0,0.0,2770.59,556.51,1411,8.7,141950.0,23.9,0
900,2022-12-21 12:04:25,Hyundai,Sonata Hybrid,East,LiIon_Standard,1,1323.97,4.52,94,44.3,0.15,1981.65,188.37,1573,8.8,89453.0,28.9,0
902,2022-11-15 13:57:37,Toyota,RAV4 Hybrid,West,NiMH_Standard,0,1004.15,1.71,110,0.0,0.05,1414.78,222.03,2041,6.6,136247.0,26.9,0
903,2022-08-05 09:46:21,Honda,Accord Hybrid,South,NiMH_Premium,0,1141.4,3.79,125,0.0,0.0,1883.16,267.95,2588,6.4,142726.0,8.8,0
905,2023-02-12 10:15:00,Chevrolet,Malibu Hybrid,West,LiIon_Premium,0,1749.01,4.63,125,0.0,0.0,2958.85,630.5,2601,8.8,133762.0,13.8,0
907,2024-05-04 08:42:50,Chevrolet,Malibu Hybrid,South,NiMH_Standard,0,1083.75,4.27,96,0.0,0.0,1788.6,294.92,2234,4.4,76550.0,14.6,0
908,2024-07-17 23:11:29,Honda,CR-V Hybrid,North,LiIon_Standard,1,1166.95,3.71,117,42.4,0.1,1989.59,346.45,1720,6.2,114021.0,22.5,0
909,2023-08-01 03:59:22,Ford,Escape Hybrid,South,LiIon_Premium,0,1737.93,2.26,86,0.0,0.1,2185.07,252.54,2388,5.2,98928.0,14.3,0
910,2023-03-24 19:10:04,Toyota,Camry Hybrid,North,LiIon_Standard,0,1388.25,1.67,129,0.0,0.15,1626.65,22.64,2888,9.7,117046.0,14.1,0
912,2024-09-27 22:22:48,Honda,Insight,North,NiMH_Premium,0,1135.34,1.8,110,0.0,0.15,1462.79,129.4,1975,9.8,93336.0,12.9,0
913,2023-03-10 16:19:50,Chevrolet,Malibu Hybrid,South,LiIon_Standard,0,1290.87,4.27,94,0.0,0.1,1954.48,262.43,2757,11.8,169734.0,20.1,0
914,2024-04-17 06:45:31,Nissan,Altima Hybrid,North,NiMH_Standard,1,997.44,3.54,97,40.2,0.15,1435.4,54.8,2194,7.0,127476.0,22.4,0
915,2023-11-17 09:35:34,Hyundai,Sonata Hybrid,North,NiMH_Standard,0,840.02,2.94,134,0.0,0.1,1421.38,187.54,1288,5.6,55274.0,9.5,0
916,2024-10-16 23:12:16,Chevrolet,Malibu Hybrid,North,LiIon_Standard,0,1171.73,3.35,85,0.0,0.0,1874.39,417.61,1701,3.6,66811.0,14.4,0
920,2022-05-31 07:18:29,Kia,Niro Hybrid,West,NiMH_Standard,1,991.12,4.11,118,38.7,0.0,1960.97,445.8,2678,8.8,168190.0,4.7,1
921,2022-01-18 17:36:31,Lexus,ES 300h,West,NiMH_Standard,1,1161.59,3.12,87,46.44,0.0,1895.24,415.38,2920,12.2,112797.0,1.3,0
922,2023-08-21 21:39:42,Hyundai,Sonata Hybrid,South,LiIon_Standard,0,1433.8,2.52,124,0.0,0.0,2116.15,369.87,2483,7.8,104408.0,21.4,0
924,2024-03-28 00:36:57,Honda,CR-V Hybrid,South,LiIon_Premium,0,1756.43,1.38,96,0.0,0.0,2367.5,478.4,2319,8.1,165142.0,20.2,0
925,2022-10-02 16:43:37,Honda,CR-V Hybrid,North,NiMH_Standard,0,833.1,3.36,113,0.0,0.15,1351.2,138.98,1998,8.0,113939.0,19.2,0
926,2023-07-06 00:13:06,Nissan,Rogue Hybrid,South,NiMH_Premium,0,1145.5,3.59,118,0.0,0.0,2044.88,475.56,1082,8.8,72195.0,29.1,0
930,2024-10-31 06:06:44,Hyundai,Ioniq Hybrid,West,NiMH_Premium,0,1192.08,2.56,90,0.0,0.0,1777.13,354.35,1507,11.0,74894.0,6.3,0
932,2022-12-13 18:04:36,Kia,Optima Hybrid,East,NiMH_Standard,0,717.24,2.13,123,0.0,0.2,1050.27,70.87,1139,13.8,145100.0,3.4,0
933,2023-05-28 09:39:07,Ford,Fusion Hybrid,West,LiIon_Premium,0,1953.42,3.7,96,0.0,0.0,2846.84,538.67,1628,9.5,201178.0,10.1,0
934,2024-01-24 19:03:32,Kia,Niro Hybrid,North,LiIon_Standard,0,1339.02,1.41,95,0.0,0.0,1809.97,336.61,2722,9.7,153583.0,3.2,0
935,2022-10-07 10:36:09,Chevrolet,Malibu Hybrid,North,LiIon_Standard,0,1201.11,3.23,89,0.0,0.1,1822.47,334.02,1836,7.3,104724.0,13.7,0
936,2024-05-17 13:51:54,Nissan,Rogue Hybrid,East,LiIon_Standard,1,1355.41,3.04,134,59.23,0.0,2400.78,579.43,2946,7.7,110931.0,22.1,0
937,2022-09-16 05:23:19,Honda,Accord Hybrid,South,NiMH_Premium,1,1462.7,2.57,128,41.06,0.1,1998.0,165.5,2787,7.6,121939.0,20.1,0
938,2023-02-08 04:49:26,Honda,CR-V Hybrid,South,LiIon_Standard,1,1374.46,3.31,91,35.84,0.05,2144.22,432.56,2716,6.9,39201.0,25.2,0
942,2024-01-03 08:25:20,Chevrolet,Malibu Hybrid,North,NiMH_Standard,1,875.28,3.36,126,22.36,0.2,1316.3,-4.97,2847,8.4,120939.0,20.6,0
943,2024-07-03 06:36:03,Nissan,Altima Hybrid,North,NiMH_Standard,0,763.99,3.23,128,0.0,0.0,1521.93,344.05,2597,9.9,143364.0,15.2,0
945,2023-03-12 10:45:51,Honda,Insight,West,LiIon_Premium,0,1734.13,2.76,116,0.0,0.0,2616.83,562.71,1579,8.2,190918.0,14.3,0
946,2024-09-10 22:24:56,Toyota,RAV4 Hybrid,South,NiMH_Standard,0,651.48,3.2,99,0.0,0.0,1178.02,209.89,2304,7.2,163629.0,21.1,0
947,2022-03-15 03:36:10,Nissan,Altima Hybrid,East,NiMH_Premium,1,1189.17,2.86,115,41.69,0.2,1583.86,23.95,1090,8.4,197197.0,7.3,0
949,2023-06-14 22:51:46,Nissan,Rogue Hybrid,South,NiMH_Standard,1,798.81,3.07,132,38.33,0.0,1442.7,199.69,1851,5.1,187223.0,-4.2,0
951,2023-04-20 23:46:37,Toyota,Camry Hybrid,East,LiIon_Premium,0,1683.28,1.88,122,0.0,0.05,2278.25,365.87,1594,10.4,175788.0,20.7,0
952,2024-03-29 06:32:22,Ford,Fusion Hybrid,East,NiMH_Standard,0,859.4,3.75,93,0.0,0.15,1235.57,26.99,1790,6.8,121048.0,19.6,0
953,2022-08-04 16:36:24,Hyundai,Ioniq Hybrid,North,NiMH_Standard,0,828.57,2.54,119,0.0,0.05,1309.88,179.63,2310,4.5,133794.0,29.0,0
954,2024-09-02 19:23:50,Chevrolet,Malibu Hybrid,North,LiIon_Premium,0,1557.4,2.17,107,0.0,0.1,1983.97,194.82,2204,9.4,53193.0,22.9,0
955,2024-09-08 06:41:16,Lexus,ES 300h,West,NiMH_Standard,1,962.3,4.32,106,38.88,0.0,1803.88,345.1,1742,9.5,125214.0,20.2,0
956,2022-07-16 10:25:19,Hyundai,Sonata Hybrid,East,NiMH_Standard,1,971.43,3.56,122,35.38,0.1,1747.66,306.76,2238,5.4,142646.0,15.8,0
957,2024-12-02 16:36:57,Chevrolet,Volt,West,LiIon_Premium,1,1572.12,3.78,109,56.48,0.0,2718.23,677.42,2781,9.9,108666.0,12.3,0
958,2022-10-14 22:36:23,Kia,Niro Hybrid,West,LiIon_Premium,0,1588.73,3.36,87,0.0,0.05,2026.94,145.58,1700,9.9,58335.0,16.0,0
960,2023-03-12 21:10:25,Chevrolet,Malibu Hybrid,East,NiMH_Premium,1,1084.2,2.78,133,45.87,0.2,1560.45,61.12,1203,13.9,183312.0,24.7,0
961,2024-05-21 08:12:53,Honda,CR-V Hybrid,South,LiIon_Premium,0,1721.44,3.62,132,0.0,0.1,2459.12,259.41,1755,7.3,136243.0,21.2,0
962,2024-07-13 20:02:12,Chevrolet,Volt,East,LiIon_Standard,0,1476.17,3.91,115,0.0,0.1,2232.85,307.49,1568,7.8,188824.0,24.5,0
963,2023-12-09 01:25:52,Lexus,ES 300h,North,LiIon_Standard,0,1292.82,2.95,116,0.0,0.0,2175.45,540.96,2518,6.2,149687.0,18.7,0
964,2024-06-07 06:01:11,Honda,Accord Hybrid,North,LiIon_Standard,0,1154.37,4.66,98,0.0,0.0,1903.82,292.97,1226,9.5,174738.0,11.7,0
966,2024-08-20 11:50:20,Hyundai,Sonata Hybrid,East,NiMH_Premium,1,1178.68,1.88,114,60.82,0.1,1777.05,322.68,2544,8.0,166524.0,26.1,0
968,2022-05-27 06:32:48,Ford,Fusion Hybrid,South,NiMH_Premium,1,1257.04,1.65,132,38.24,0.05,1787.99,274.94,1135,11.0,92823.0,25.5,0
969,2022-05-21 20:44:35,Nissan,Rogue Hybrid,South,NiMH_Premium,0,1282.92,2.67,127,0.0,0.0,1991.48,369.6,2353,6.7,99641.0,19.3,0
971,2022-03-18 00:00:10,Ford,Fusion Hybrid,South,NiMH_Premium,1,1192.72,3.55,105,35.49,0.0,2095.99,495.44,2125,9.4,102865.0,21.9,0
972,2022-11-06 14:37:45,Chevrolet,Volt,South,LiIon_Standard,1,1547.62,2.98,122,20.75,0.1,2184.72,253.14,2759,7.3,81346.0,21.5,1
973,2024-12-23 20:53:34,Chevrolet,Volt,East,NiMH_Premium,1,1344.07,3.67,121,76.71,0.2,1867.47,2.06,1208,2.5,190605.0,14.7,0
976,2024-12-06 09:21:58,Honda,Accord Hybrid,South,NiMH_Standard,1,779.31,2.54,134,47.64,0.1,1287.49,120.45,2124,9.9,121691.0,16.2,0
978,2024-02-02 07:38:16,Hyundai,Sonata Hybrid,West,NiMH_Premium,0,1217.32,1.77,121,0.0,0.0,1867.81,435.74,2237,2.8,138380.0,11.6,0
979,2023-05-08 18:53:32,Ford,Fusion Hybrid,West,NiMH_Standard,0,830.74,3.24,117,0.0,0.0,1528.24,318.29,1423,7.5,66759.0,16.2,0
981,2024-11-06 08:19:02,Hyundai,Sonata Hybrid,South,NiMH_Standard,1,784.06,3.63,107,38.18,0.0,1560.97,350.81,1829,7.6,152743.0,25.2,0
982,2023-12-21 02:22:11,Kia,Niro Hybrid,East,NiMH_Standard,0,1026.88,2.98,119,0.0,0.05,1656.49,274.59,2736,8.0,103622.0,23.9,0
984,2024-06-08 05:49:44,Kia,Niro Hybrid,East,NiMH_Premium,1,1221.8,2.79,89,18.15,0.1,1593.12,105.16,2582,8.1,170439.0,21.9,0
986,2024-05-05 17:21:13,Kia,Niro Hybrid,East,LiIon_Standard,0,1218.32,3.0,99,0.0,0.2,1584.89,69.38,2111,8.1,92584.0,24.7,0
987,2024-08-09 08:18:20,Hyundai,Ioniq Hybrid,East,LiIon_Premium,0,1444.39,4.58,100,0.0,0.0,2305.56,403.6,2950,9.1,173276.0,15.4,0
988,2022-12-19 14:26:24,Ford,Escape Hybrid,East,NiMH_Standard,0,730.45,3.22,108,0.0,0.15,1096.71,18.73,1308,7.7,157634.0,9.8,0
990,2022-09-12 18:59:33,Lexus,ES 300h,South,LiIon_Standard,0,1192.84,2.88,105,0.0,0.0,1881.82,386.18,1366,15.8,101372.0,16.9,0
991,2024-02-02 03:06:59,Ford,Fusion Hybrid,East,NiMH_Standard,0,934.72,3.45,108,0.0,0.1,1571.89,264.42,2665,7.0,176714.0,17.5,0
995,2024-04-24 11:26:52,Hyundai,Sonata Hybrid,North,LiIon_Standard,0,1206.05,3.26,105,0.0,0.05,1805.09,256.72,1518,4.3,165952.0,22.7,0
996,2022-07-18 16:49:26,Kia,Optima Hybrid,West,NiMH_Premium,1,1183.74,3.28,85,29.02,0.05,1809.94,318.38,1804,3.8,139585.0,21.6,0
997,2023-02-05 16:37:06,Hyundai,Ioniq Hybrid,East,NiMH_Standard,0,893.88,3.32,120,0.0,0.1,1443.27,150.8,2545,10.0,80255.0,25.1,0
1001,2022-07-07 06:54:40,Lexus,RX 450h,South,NiMH_Standard,1,701.42,5.08,89,54.97,0.0,1535.79,326.85,2908,3.2,152004.0,3.9,0
1002,2024-05-11 18:12:48,Kia,Optima Hybrid,East,LiIon_Standard,0,1192.01,3.04,88,0.0,0.05,1665.84,206.32,1532,4.4,122640.0,12.4,0
1003,2023-11-07 03:01:51,Hyundai,Ioniq Hybrid,North,NiMH_Standard,0,1031.51,3.77,127,0.0,0.0,1797.44,287.5,2211,3.9,121974.0,17.4,0
1004,2024-07-17 03:29:23,Nissan,Altima Hybrid,East,NiMH_Premium,0,950.96,2.42,100,0.0,0.0,1549.66,356.79,2066,9.4,122953.0,21.4,0
1005,2024-04-28 17:37:58,Honda,Accord Hybrid,East,LiIon_Standard,0,1461.16,4.12,106,0.0,0.1,2215.03,317.08,1303,12.0,118795.0,32.7,0
1006,2023-07-19 20:18:13,Nissan,Rogue Hybrid,East,NiMH_Standard,0,959.96,2.44,119,0.0,0.0,1608.79,358.88,2894,5.2,85375.0,11.2,0
1013,2022-01-19 22:20:42,Honda,Accord Hybrid,West,NiMH_Premium,1,1122.46,4.23,111,24.53,0.15,1761.24,144.36,1772,9.3,59386.0,13.0,0
1014,2023-08-09 00:38:12,Ford,Fusion Hybrid,West,LiIon_Premium,1,1716.17,3.37,93,61.09,0.0,2712.8,621.77,2806,0.1,51132.0,15.0,0
1015,2024-05-06 10:41:07,Hyundai,Ioniq Hybrid,West,NiMH_Premium,0,1119.13,1.97,112,0.0,0.0,1759.62,419.96,2398,5.8,131974.0,12.8,0
1016,2022-02-12 05:16:35,Lexus,ES 300h,East,NiMH_Premium,1,1190.57,3.88,97,36.42,0.0,2047.16,444.16,2217,9.8,23047.0,11.8,0
1017,2023-08-25 13:36:45,Chevrolet,Malibu Hybrid,East,LiIon_Premium,0,1917.24,2.29,127,0.0,0.15,2245.77,38.11,2575,7.1,149049.0,18.3,0
1023,2023-03-23 03:04:51,Lexus,ES 300h,North,LiIon_Premium,0,1729.59,3.49,116,0.0,0.05,2494.21,359.94,1121,11.0,140247.0,24.9,0
1027,2022-07-07 21:35:42,Toyota,Prius,North,LiIon_Standard,1,1305.56,2.77,125,44.53,0.0,2030.29,333.92,2629,1.3,107891.0,18.8,1
1028,2024-02-05 10:08:16,Ford,Fusion Hybrid,North,LiIon_Standard,1,1259.4,3.26,102,43.24,0.0,1978.31,343.17,1966,5.8,161061.0,12.0,0
1030,2023-01-14 02:13:52,Ford,Fusion Hybrid,South,NiMH_Standard,1,920.58,3.44,86,30.59,0.0,1608.56,361.46,2114,9.4,109597.0,16.6,0
1031,2023-12-17 13:07:22,Chevrolet,Malibu Hybrid,North,LiIon_Standard,1,1533.46,1.87,106,47.89,0.0,2143.37,363.45,1440,9.3,136743.0,10.7,0
1032,2022-10-06 02:03:38,Honda,Accord Hybrid,North,NiMH_Standard,1,967.29,4.03,85,28.26,0.1,1372.04,33.55,2356,9.6,41673.0,24.9,0
1033,2023-10-14 00:24:54,Kia,Niro Hybrid,South,NiMH_Standard,1,1071.05,3.41,110,38.82,0.05,1786.58,301.5,2951,8.6,30327.0,28.3,0
1034,2023-05-12 08:45:35,Ford,Escape Hybrid,North,LiIon_Premium,0,1674.94,4.53,105,0.0,0.0,2637.59,486.95,2264,4.6,110587.0,6.8,0
1038,2023-11-17 07:53:40,Toyota,Prius,East,LiIon_Premium,0,1763.72,3.19,86,0.0,0.0,2668.46,630.31,2880,5.7,136914.0,19.6,0
1039,2024-03-31 15:01:50,Chevrolet,Volt,North,NiMH_Standard,1,860.65,2.98,108,46.84,0.0,1530.64,301.77,1347,14.9,158010.0,12.6,1
1040,2022-07-04 19:41:25,Lexus,ES 300h,South,NiMH_Standard,0,880.95,3.95,131,0.0,0.15,1554.12,155.86,2331,4.2,112910.0,18.4,0
1041,2022-01-21 23:27:07,Kia,Optima Hybrid,West,NiMH_Standard,1,1036.52,2.26,99,13.06,0.1,1392.75,119.71,1510,3.8,129863.0,17.4,0
1042,2024-03-11 04:24:37,Lexus,ES 300h,South,NiMH_Standard,0,1061.51,4.62,124,0.0,0.05,1948.54,314.56,1169,10.0,151450.0,8.6,0
1045,2022-12-24 12:16:14,Kia,Niro Hybrid,South,NiMH_Standard,1,791.5,4.44,127,41.48,0.1,1555.04,158.4,1378,4.8,114890.0,26.5,0
1046,2023-04-20 20:21:02,Honda,CR-V Hybrid,South,NiMH_Premium,0,1299.56,2.37,102,0.0,0.0,1820.79,279.13,1013,13.4,143490.0,16.9,0
1047,2024-03-03 23:55:29,Honda,CR-V Hybrid,South,LiIon_Standard,1,1188.46,3.16,128,41.4,0.0,2056.39,421.48,2940,16.2,74848.0,14.7,0
1048,2024-11-19 13:11:22,Hyundai,Sonata Hybrid,West,NiMH_Premium,0,1298.11,1.98,117,0.0,0.0,1887.82,358.19,1880,7.3,53743.0,18.8,0
1049,2024-09-11 09:21:04,Kia,Niro Hybrid,North,LiIon_Standard,0,1365.48,4.48,125,0.0,0.1,2182.67,257.53,1332,8.9,98645.0,11.9,0
1050,2023-12-16 11:23:02,Toyota,Camry Hybrid,West,LiIon_Standard,0,1234.59,1.68,125,0.0,0.2,1360.81,-84.04,1686,2.5,150990.0,16.7,0
1051,2022-05-01 21:21:20,Hyundai,Ioniq Hybrid,West,LiIon_Standard,1,1487.66,1.85,130,36.7,0.0,2261.83,497.28,2493,11.1,91558.0,5.1,0
1052,2022-04-30 20:31:59,Ford,Escape Hybrid,East,LiIon_Standard,0,1124.53,2.49,112,0.0,0.15,1606.83,203.17,2264,1.3,146032.0,1.5,0
1054,2023-07-12 15:40:12,Nissan,Rogue Hybrid,South,LiIon_Standard,0,1338.27,3.76,87,0.0,0.1,2011.02,345.3,1295,4.0,78921.0,11.2,0
1055,2022-05-26 17:59:43,Toyota,Camry Hybrid,North,LiIon_Standard,0,1051.18,3.1,109,0.0,0.15,1478.51,89.69,2087,8.4,96699.0,14.3,0
1056,2024-02-01 16:49:05,Nissan,Altima Hybrid,East,NiMH_Standard,1,1091.03,3.82,104,44.58,0.05,1792.92,260.54,2939,9.6,129682.0,5.7,0
1057,2024-10-28 19:43:06,Chevrolet,Volt,South,LiIon_Standard,0,1416.67,2.91,89,0.0,0.0,2133.32,457.87,1141,3.5,93303.0,14.5,0
1058,2022-03-13 13:53:47,Lexus,RX 450h,West,LiIon_Standard,0,1248.61,3.34,128,0.0,0.0,2075.78,399.91,2724,6.4,100082.0,14.3,0
1061,2023-03-12 13:47:46,Lexus,RX 450h,East,NiMH_Standard,0,1189.85,2.39,116,0.0,0.0,1814.67,347.93,1460,3.0,15663.0,17.6,0
1062,2024-02-25 04:53:25,Kia,Niro Hybrid,South,NiMH_Standard,0,789.19,3.38,115,0.0,0.05,1286.72,109.26,1846,7.0,153570.0,22.3,0
1063,2022-09-28 07:58:17,Honda,CR-V Hybrid,West,LiIon_Premium,0,1548.37,3.59,104,0.0,0.0,2361.79,439.83,2851,5.6,115256.0,30.0,0
1064,2022-06-21 23:50:07,Kia,Optima Hybrid,North,NiMH_Standard,0,932.15,3.09,119,0.0,0.0,1607.65,307.98,1431,6.1,82187.0,21.0,0
1065,2024-11-21 10:16:58,Lexus,ES 300h,West,NiMH_Premium,0,1003.45,3.8,133,0.0,0.1,1698.72,189.5,2277,10.0,193304.0,11.1,0
1067,2022-07-05 16:40:10,Nissan,Altima Hybrid,West,LiIon_Premium,0,1819.4,3.1,101,0.0,0.0,2775.4,642.7,2302,8.8,88435.0,22.7,0
1068,2024-01-26 10:50:35,Kia,Niro Hybrid,South,NiMH_Premium,1,1255.71,3.3,90,56.6,0.0,1908.51,299.23,1109,9.7,99378.0,27.8,0
1069,2022-08-26 07:15:44,Ford,Escape Hybrid,West,LiIon_Standard,1,1253.64,3.23,130,45.14,0.15,1815.73,97.07,1595,7.6,81529.0,10.2,0
1070,2024-04-29 05:12:53,Toyota,Prius,South,LiIon_Standard,0,1302.2,4.29,111,0.0,0.0,2152.75,374.3,2915,10.2,164151.0,10.5,0
1072,2023-07-22 18:29:23,Honda,Insight,North,LiIon_Premium,0,1692.56,2.76,98,0.0,0.0,2408.5,445.77,2873,7.9,177352.0,8.1,0
1073,2023-03-18 05:40:29,Lexus,ES 300h,South,LiIon_Standard,0,1208.58,3.42,86,0.0,0.0,1851.13,348.22,2363,6.5,173356.0,14.0,0
1074,2024-11-13 18:12:56,Hyundai,Ioniq Hybrid,South,NiMH_Premium,0,1130.37,3.81,125,0.0,0.0,2091.8,485.54,1370,9.7,172974.0,20.6,0
1076,2024-10-10 05:41:41,Honda,Insight,South,NiMH_Premium,1,1112.9,3.58,102,63.75,0.0,2044.43,503.13,2755,6.7,96108.0,28.4,0
1077,2022-09-30 03:16:05,Kia,Optima Hybrid,West,NiMH_Standard,0,1025.27,1.8,123,0.0,0.05,1355.77,108.91,2365,7.0,186897.0,24.2,0
1078,2023-06-03 09:55:32,Honda,Insight,North,NiMH_Standard,1,992.41,1.01,113,28.12,0.0,1456.4,322.19,2040,11.2,112176.0,20.7,0
1079,2024-06-10 03:14:00,Chevrolet,Volt,East,LiIon_Standard,0,1188.12,4.02,117,0.0,0.0,2094.71,436.23,2734,10.9,58295.0,18.3,0
1081,2024-10-12 20:54:53,Nissan,Rogue Hybrid,East,NiMH_Premium,1,1181.13,2.98,115,64.33,0.0,1990.92,402.44,2920,7.1,102941.0,20.7,0
1082,2024-04-26 08:38:29,Nissan,Rogue Hybrid,East,NiMH_Premium,0,1458.63,3.56,93,0.0,0.0,2339.48,550.18,1252,10.6,133038.0,21.2,0
1083,2024-01-12 04:24:46,Nissan,Altima Hybrid,South,NiMH_Premium,0,1076.68,4.54,95,0.0,0.2,1574.62,66.47,2993,4.2,94207.0,27.1,0
1084,2022-09-24 05:42:28,Hyundai,Ioniq Hybrid,East,NiMH_Standard,0,880.65,4.13,102,0.0,0.05,1614.29,312.29,2609,7.1,125876.0,17.9,0
1085,2024-06-14 17:56:08,Honda,Insight,West,LiIon_Standard,1,1310.65,3.77,95,36.23,0.1,1933.03,228.02,1976,5.7,141464.0,19.8,0
1087,2022-11-17 09:54:15,Lexus,RX 450h,South,NiMH_Standard,1,845.01,2.39,86,70.32,0.2,1095.63,-25.64,1065,8.0,136425.0,15.1,1
1088,2023-10-05 22:09:11,Nissan,Rogue Hybrid,South,NiMH_Premium,0,1338.61,1.09,130,0.0,0.0,1721.25,240.83,1633,10.2,146205.0,18.8,0
1089,2022-03-08 09:38:20,Kia,Optima Hybrid,East,NiMH_Premium,0,1254.54,3.51,92,0.0,0.0,1950.23,373.07,1458,9.7,112798.0,16.2,0
1091,2022-06-14 23:34:11,Hyundai,Ioniq Hybrid,West,NiMH_Premium,0,1270.73,3.95,101,0.0,0.0,2191.62,521.73,1393,9.3,90909.0,9.7,0
1092,2023-09-02 05:45:16,Chevrolet,Malibu Hybrid,South,NiMH_Standard,0,1007.27,3.54,131,0.0,0.05,1708.05,236.99,2611,8.4,61193.0,24.1,0
1093,2023-08-24 23:21:40,Lexus,ES 300h,West,LiIon_Premium,1,1890.13,2.88,112,58.86,0.0,2878.28,607.1,1601,7.5,116480.0,28.4,0
1094,2023-08-07 10:12:51,Chevrolet,Volt,North,NiMH_Premium,0,1359.73,2.55,109,0.0,0.0,1928.72,291.2,2700,11.6,98511.0,17.7,0
1096,2024-10-09 13:58:45,Toyota,Prius,West,LiIon_Standard,1,1446.08,2.87,106,52.53,0.05,2145.96,343.21,2505,3.4,115263.0,20.3,0
1097,2022-08-04 10:09:15,Lexus,RX 450h,West,LiIon_Standard,0,1219.67,2.22,112,0.0,0.05,1721.99,253.94,2337,6.0,37176.0,24.0,0
1098,2022-08-23 17:27:39,Lexus,ES 300h,West,LiIon_Standard,0,1401.68,4.4,134,0.0,0.0,2660.43,668.51,2979,9.2,59263.0,17.0,0
1099,2022-08-24 21:11:26,Toyota,Prius,West,NiMH_Premium,0,1285.25,1.96,98,0.0,0.0,1932.03,454.88,2051,12.6,140399.0,19.3,0
1100,2024-10-13 08:00:14,Chevrolet,Volt,South,NiMH_Premium,1,1430.44,2.84,89,32.7,0.1,1855.75,139.64,1705,7.0,54581.0,16.5,1
1101,2022-04-12 11:05:31,Chevrolet,Malibu Hybrid,North,NiMH_Premium,1,1083.94,1.45,97,60.79,0.0,1598.1,312.62,2299,7.2,112399.0,14.2,0
1102,2022-02-04 07:38:33,Chevrolet,Volt,North,NiMH_Standard,1,966.95,3.24,97,36.33,0.05,1772.25,454.95,1059,4.1,86768.0,21.7,0
1105,2023-09-27 16:34:00,Ford,Escape Hybrid,West,LiIon_Standard,0,1274.23,2.25,134,0.0,0.0,1822.53,246.3,1098,6.4,84227.0,21.6,0
1108,2023-03-08 11:41:29,Nissan,Rogue Hybrid,North,LiIon_Standard,0,1395.19,2.89,105,0.0,0.0,2229.24,530.55,2334,10.1,123412.0,24.5,0
1109,2023-09-01 03:38:16,Nissan,Rogue Hybrid,North,NiMH_Standard,0,924.73,4.57,87,0.0,0.2,1275.71,-46.25,2331,12.7,121142.0,18.0,0
1110,2022-03-22 00:12:20,Toyota,RAV4 Hybrid,North,NiMH_Standard,0,918.26,3.14,115,0.0,0.0,1637.99,358.88,1325,7.1,141851.0,9.6,0
1111,2024-10-02 19:06:09,Kia,Optima Hybrid,East,NiMH_Standard,0,1134.03,3.43,121,0.0,0.1,1696.08,147.48,2092,5.6,75920.0,25.8,0
1112,2024-05-31 02:39:45,Honda,Insight,South,LiIon_Standard,0,1254.1,2.63,126,0.0,0.0,1952.54,367.26,1979,8.2,84622.0,12.9,0
1113,2022-06-07 10:03:27,Honda,CR-V Hybrid,East,LiIon_Standard,0,1341.07,2.37,93,0.0,0.0,2001.91,440.2,1965,3.2,164929.0,12.7,0
1115,2023-01-04 04:50:38,Honda,Insight,East,NiMH_Standard,1,923.76,5.0,113,45.69,0.0,2108.31,573.5,2706,11.7,111015.0,14.3,0
1117,2023-07-22 20:37:53,Nissan,Altima Hybrid,South,NiMH_Premium,1,1207.66,3.29,129,43.86,0.0,2008.12,332.3,1317,4.3,134636.0,5.8,0
1118,2022-09-06 18:36:49,Hyundai,Ioniq Hybrid,North,LiIon_Standard,0,1231.93,2.34,106,0.0,0.05,1804.63,324.95,2888,8.9,100115.0,16.5,0
1120,2024-02-23 17:31:38,Chevrolet,Malibu Hybrid,West,LiIon_Standard,0,1263.08,2.37,111,0.0,0.05,1787.45,261.51,1362,8.9,138210.0,22.3,0
1121,2022-07-30 06:53:21,Toyota,RAV4 Hybrid,East,LiIon_Premium,0,1507.38,4.9,131,0.0,0.05,2471.55,321.67,2863,9.9,20450.0,15.0,0
