job_id,job_date,vehicle_brand,vehicle_model,region,job_type,battery_type,is_mobile,parts_cost,labor_hours,hourly_rate,travel_cost,discount_pct,total_price,margin,customer_id,is_repeat_customer
704,2024-03-24 01:27:15,Honda,Accord Hybrid,East,Diagnostic,NiMH_Premium,0,4.9,1.26,85,0.0,0.0,144.57,32.92,1028,0
705,2022-09-11 07:35:19,Honda,Accord Hybrid,West,Install,NiMH_Standard,0,881.07,3.34,90,0.0,0.0,1489.7,308.48,2573,0
706,2023-06-01 10:34:35,Hyundai,Sonata Hybrid,South,Install,NiMH_Premium,0,1215.06,3.55,106,0.0,0.1,1759.75,168.87,2701,0
707,2023-08-19 08:30:00,Toyota,RAV4 Hybrid,North,Warranty_Replacement,NiMH_Premium,1,1159.25,1.56,106,26.16,0.0,1754.62,404.21,2235,0
708,2024-01-15 21:50:04,Hyundai,Sonata Hybrid,North,Diagnostic,NiMH_Standard,0,84.81,0.5,86,0.0,0.05,106.21,-21.6,1627,0
709,2024-04-08 06:55:00,Chevrolet,Malibu Hybrid,North,Install,LiIon_Standard,1,1082.84,4.02,97,22.47,0.15,1643.11,148.13,1740,1
710,2023-06-16 09:31:43,Chevrolet,Malibu Hybrid,North,Install,LiIon_Premium,0,1360.28,3.31,91,0.0,0.1,1968.92,307.59,1959,0
711,2022-12-11 23:36:09,Kia,Optima Hybrid,South,Diagnostic,NiMH_Premium,0,50.74,0.72,113,0.0,0.05,86.86,-45.54,1843,0
712,2023-12-23 22:56:46,Hyundai,Ioniq Hybrid,East,Install,LiIon_Premium,0,1733.87,3.22,117,0.0,0.1,2547.84,436.98,1447,1
713,2022-05-18 16:43:38,Kia,Niro Hybrid,East,Warranty_Replacement,LiIon_Standard,0,913.01,2.75,104,0.0,0.0,1441.44,242.68,1743,0
714,2024-01-09 04:29:25,Lexus,ES 300h,East,Diagnostic,LiIon_Standard,0,54.69,2.06,113,0.0,0.1,234.32,-53.67,1596,0
715,2024-09-08 10:56:18,Nissan,Rogue Hybrid,North,Install,NiMH_Standard,0,669.27,3.2,95,0.0,0.0,1259.84,286.53,1895,0
716,2024-02-16 20:07:27,Lexus,RX 450h,East,Install,NiMH_Standard,1,870.89,3.85,127,46.31,0.0,1792.65,386.79,1751,1
717,2023-04-20 20:06:59,Hyundai,Ioniq Hybrid,South,Diagnostic,LiIon_Premium,0,138.74,0.6,85,0.0,0.05,203.31,13.98,2056,0
718,2024-06-20 12:19:06,Chevrolet,Malibu Hybrid,North,Warranty_Replacement,NiMH_Premium,0,1173.94,1.97,110,0.0,0.0,1804.43,413.25,2613,1
719,2023-08-06 18:30:54,Honda,Insight,North,Install,NiMH_Premium,0,1187.1,2.73,101,0.0,0.1,1664.1,201.07,1661,0
720,2023-08-16 02:11:20,Hyundai,Ioniq Hybrid,South,Install,LiIon_Standard,0,1400.71,3.27,107,0.0,0.0,2354.05,603.02,1115,0
721,2024-07-22 01:44:08,Honda,Insight,North,Diagnostic,NiMH_Standard,0,80.64,2.01,110,0.0,0.0,327.12,25.87,2636,1
722,2022-07-31 15:21:00,Nissan,Altima Hybrid,West,Install,LiIon_Standard,0,1274.2,3.2,117,0.0,0.1,1793.14,144.55,1372,1
723,2024-05-03 20:03:45,Lexus,ES 300h,East,Install,NiMH_Standard,0,1011.2,2.25,131,0.0,0.05,1508.86,202.93,2856,1
724,2024-01-15 04:57:40,Toyota,RAV4 Hybrid,East,Diagnostic,LiIon_Premium,0,94.16,0.57,113,0.0,0.2,169.53,11.16,2057,1
725,2023-08-03 06:58:57,Lexus,ES 300h,North,Diagnostic,NiMH_Standard,1,88.66,2.02,96,56.07,0.0,411.69,72.77,2045,0
726,2022-03-26 10:39:47,Toyota,RAV4 Hybrid,West,Diagnostic,NiMH_Standard,1,75.84,1.46,111,65.94,0.0,350.36,46.87,1817,1
727,2024-04-18 11:25:08,Kia,Optima Hybrid,East,Diagnostic,LiIon_Standard,1,69.62,1.42,110,69.9,0.0,257.82,-38.34,2422,0
728,2022-08-28 18:08:16,Toyota,Camry Hybrid,North,Install,NiMH_Standard,0,1010.06,2.73,128,0.0,0.0,1787.27,428.41,2305,0
729,2024-09-07 13:37:08,Chevrolet,Volt,East,Warranty_Replacement,LiIon_Premium,1,1659.62,2.19,113,58.22,0.0,2611.25,646.22,2861,0
730,2024-05-17 09:53:59,Kia,Optima Hybrid,South,Install,LiIon_Standard,0,1447.75,2.21,128,0.0,0.1,1949.13,218.44,1033,0
731,2023-02-03 04:17:10,Kia,Optima Hybrid,South,Install,NiMH_Standard,0,774.34,3.31,117,0.0,0.0,1596.83,435.24,1383,1
732,2023-04-22 09:38:36,Chevrolet,Malibu Hybrid,North,Diagnostic,NiMH_Standard,1,123.01,0.61,113,49.5,0.15,284.93,43.19,1555,1
733,2022-01-28 22:38:02,Nissan,Rogue Hybrid,South,Diagnostic,LiIon_Premium,0,94.16,1.02,101,0.0,0.05,374.71,177.49,1379,1
734,2023-06-30 08:36:02,Lexus,RX 450h,North,Diagnostic,LiIon_Standard,0,50.94,0.88,97,0.0,0.1,168.83,32.67,2896,0
735,2022-03-05 10:39:39,Honda,CR-V Hybrid,North,Install,LiIon_Premium,1,1761.08,0.5,89,68.51,0.0,2353.54,479.45,1145,0
736,2024-12-17 04:47:27,Kia,Optima Hybrid,North,Warranty_Replacement,NiMH_Standard,1,821.96,1.76,112,33.65,0.0,1382.92,330.5,1242,0
737,2023-12-02 22:29:54,Kia,Niro Hybrid,West,Install,LiIon_Premium,0,1704.01,2.28,131,0.0,0.0,2468.83,466.02,1884,0
738,2022-09-15 12:19:58,Ford,Escape Hybrid,North,Diagnostic,NiMH_Premium,0,65.4,1.09,85,0.0,0.05,196.53,38.07,1528,0
739,2024-05-30 01:43:09,Kia,Optima Hybrid,South,Warranty_Replacement,LiIon_Standard,0,1284.05,2.0,132,0.0,0.05,1939.63,391.42,1662,0
740,2022-01-22 09:50:46,Nissan,Altima Hybrid,South,Install,NiMH_Premium,1,1312.97,4.41,127,28.85,0.0,2443.62,541.17,2207,1
741,2023-08-25 12:05:52,Lexus,RX 450h,West,Diagnostic,NiMH_Standard,0,95.56,1.35,106,0.0,0.0,260.32,21.41,2121,0
742,2022-05-02 22:52:19,Lexus,RX 450h,East,Install,LiIon_Premium,0,1564.96,3.27,100,0.0,0.2,1904.51,12.83,2728,1
743,2022-03-01 14:48:51,Kia,Optima Hybrid,West,Diagnostic,LiIon_Premium,0,47.96,1.45,114,0.0,0.0,294.92,81.91,1902,0
744,2022-09-25 17:30:31,Ford,Escape Hybrid,North,Diagnostic,NiMH_Premium,1,88.12,1.64,127,32.61,0.0,419.3,90.81,2874,0
745,2022-11-19 07:43:19,Lexus,ES 300h,North,Diagnostic,LiIon_Premium,1,90.3,1.43,86,16.86,0.0,312.88,82.99,1380,1
746,2024-03-05 21:10:41,Ford,Escape Hybrid,East,Install,NiMH_Standard,0,819.07,3.23,107,0.0,0.0,1482.38,318.2,1389,0
747,2024-09-02 10:42:50,Hyundai,Sonata Hybrid,South,Install,NiMH_Standard,1,1090.96,3.57,87,42.39,0.0,1738.85,295.0,1782,0
748,2024-04-29 12:36:10,Ford,Fusion Hybrid,West,Warranty_Replacement,NiMH_Standard,0,997.62,0.5,117,0.0,0.05,1203.59,147.47,1233,1
749,2024-03-21 03:42:35,Ford,Fusion Hybrid,West,Warranty_Replacement,NiMH_Premium,1,1124.93,3.46,88,30.54,0.05,1768.98,308.83,1057,0
750,2023-09-12 05:02:58,Honda,CR-V Hybrid,South,Warranty_Replacement,NiMH_Standard,0,813.33,3.11,100,0.0,0.1,1325.05,200.44,1742,0
751,2023-02-11 10:37:02,Nissan,Altima Hybrid,West,Install,NiMH_Premium,0,1172.66,3.17,121,0.0,0.0,2002.01,445.33,2074,0
752,2022-10-07 06:37:09,Honda,Insight,East,Install,NiMH_Standard,0,860.18,1.87,122,0.0,0.0,1306.32,218.05,1555,1
753,2024-11-01 15:20:26,Toyota,Prius,North,Diagnostic,LiIon_Standard,1,117.68,1.81,96,27.17,0.1,304.09,-14.07,1542,1
754,2023-07-26 07:22:37,Nissan,Altima Hybrid,South,Diagnostic,LiIon_Standard,1,109.54,0.85,110,44.13,0.0,178.31,-69.19,1194,1
755,2022-01-17 09:05:04,Hyundai,Ioniq Hybrid,North,Install,LiIon_Standard,0,1304.21,3.43,94,0.0,0.0,1921.63,295.27,1224,1
756,2023-05-17 11:48:37,Chevrolet,Malibu Hybrid,West,Install,NiMH_Standard,0,981.35,1.97,114,0.0,0.05,1438.73,232.38,2766,0
757,2024-01-17 13:43:43,Kia,Niro Hybrid,North,Install,LiIon_Standard,0,1398.76,4.78,85,0.0,0.1,2128.58,323.43,1131,0
758,2023-06-27 03:51:30,Chevrolet,Malibu Hybrid,South,Install,NiMH_Standard,0,906.99,1.85,125,0.0,0.0,1430.2,292.43,2405,1
759,2023-11-04 15:44:23,Honda,CR-V Hybrid,East,Install,LiIon_Standard,0,1348.31,3.06,86,0.0,0.15,1841.5,230.44,2428,0
760,2024-06-05 15:04:35,Kia,Niro Hybrid,North,Install,NiMH_Premium,0,1271.3,1.3,115,0.0,0.0,1763.2,342.14,1406,1
761,2022-01-24 20:48:46,Honda,CR-V Hybrid,North,Install,NiMH_Premium,1,1258.51,2.97,105,20.07,0.2,1592.12,2.0,1494,1
762,2024-09-17 07:23:54,Hyundai,Ioniq Hybrid,East,Warranty_Replacement,NiMH_Standard,1,806.54,1.7,96,62.72,0.0,1211.57,178.89,1735,1
763,2024-06-13 15:03:56,Nissan,Rogue Hybrid,North,Diagnostic,LiIon_Standard,1,59.67,1.77,112,51.94,0.1,281.59,-28.1,2317,0
764,2023-04-05 19:09:42,Nissan,Rogue Hybrid,South,Warranty_Replacement,LiIon_Premium,0,1665.37,1.7,92,0.0,0.0,2182.27,360.3,1073,0
765,2024-04-15 22:50:57,Ford,Escape Hybrid,South,Install,LiIon_Standard,0,1215.2,3.91,113,0.0,0.1,1753.01,95.88,2631,1
766,2022-03-14 20:24:14,Lexus,ES 300h,North,Install,LiIon_Premium,0,1523.23,2.18,117,0.0,0.05,2022.67,244.3,1681,0
767,2022-12-04 12:07:12,Hyundai,Sonata Hybrid,North,Install,LiIon_Premium,0,1781.11,2.77,107,0.0,0.15,2213.65,135.67,1999,0
768,2022-04-29 00:15:03,Chevrolet,Volt,East,Install,NiMH_Standard,1,941.57,2.79,103,40.12,0.1,1374.7,105.6,2819,0
769,2023-11-27 17:41:54,Honda,Accord Hybrid,West,Install,LiIon_Standard,1,1139.28,3.4,107,37.89,0.05,1791.45,250.87,1266,0
770,2024-07-26 12:29:09,Chevrolet,Volt,North,Diagnostic,NiMH_Standard,0,72.77,1.38,132,0.0,0.0,313.82,58.34,2895,1
771,2023-10-21 15:14:06,Kia,Niro Hybrid,West,Diagnostic,NiMH_Premium,0,74.47,1.56,122,0.0,0.0,167.52,-97.41,2229,1
772,2024-02-19 03:41:50,Nissan,Altima Hybrid,East,Diagnostic,NiMH_Standard,1,85.46,1.33,85,47.52,0.2,221.95,-24.37,1853,0
773,2022-06-06 18:46:39,Toyota,Camry Hybrid,East,Install,LiIon_Premium,0,1570.17,3.53,99,0.0,0.15,2097.19,177.64,1143,0
774,2024-10-19 17:59:14,Kia,Niro Hybrid,East,Install,LiIon_Standard,0,1137.52,2.28,86,0.0,0.0,1741.95,408.2,1135,0
775,2022-07-31 14:51:15,Lexus,RX 450h,East,Install,NiMH_Standard,1,962.37,3.31,96,24.29,0.0,1671.97,367.46,2634,0
776,2023-07-31 08:08:44,Nissan,Rogue Hybrid,West,Install,NiMH_Premium,0,1015.92,4.29,123,0.0,0.0,1924.79,381.62,1803,1
777,2024-01-19 02:39:26,Chevrolet,Malibu Hybrid,South,Diagnostic,NiMH_Premium,0,73.02,0.5,127,0.0,0.0,100.27,-36.25,2523,1
778,2024-07-27 00:41:27,Toyota,Prius,South,Install,LiIon_Standard,1,1260.87,3.39,107,54.17,0.0,2090.79,412.89,2666,0
779,2024-10-19 05:44:14,Ford,Escape Hybrid,South,Diagnostic,LiIon_Premium,1,76.3,1.54,119,41.64,0.1,417.05,116.04,1804,1
780,2023-10-18 14:23:09,Lexus,ES 300h,North,Install,NiMH_Standard,0,930.33,4.17,103,0.0,0.0,1721.51,361.78,1632,0
781,2023-09-24 00:45:06,Nissan,Altima Hybrid,East,Warranty_Replacement,NiMH_Premium,0,1391.83,2.51,108,0.0,0.15,1759.37,96.65,1538,0
782,2023-04-02 18:15:18,Kia,Optima Hybrid,North,Warranty_Replacement,NiMH_Premium,1,1008.06,2.07,126,60.73,0.2,1365.72,36.08,2273,1
783,2023-09-14 18:07:46,Toyota,RAV4 Hybrid,North,Install,NiMH_Premium,1,1305.19,3.34,98,23.35,0.0,2074.3,418.04,2419,0
784,2024-01-09 22:52:24,Toyota,Prius,North,Diagnostic,NiMH_Premium,0,4.64,0.83,100,0.0,0.05,109.0,21.12,1699,0
785,2023-12-10 02:47:41,Chevrolet,Malibu Hybrid,North,Install,NiMH_Standard,0,1067.25,2.69,91,0.0,0.05,1539.25,227.25,2134,1
786,2023-10-11 14:33:07,Hyundai,Ioniq Hybrid,East,Diagnostic,NiMH_Standard,1,18.71,0.53,95,29.56,0.0,75.51,-23.31,2079,0
787,2023-04-28 10:23:51,Toyota,Prius,East,Diagnostic,NiMH_Premium,0,153.09,1.94,86,0.0,0.1,388.74,68.51,1290,0
788,2022-08-03 08:35:36,Kia,Niro Hybrid,South,Diagnostic,LiIon_Premium,0,68.31,1.43,125,0.0,0.05,109.31,-137.14,2051,1
789,2022-03-01 07:38:28,Hyundai,Ioniq Hybrid,North,Diagnostic,NiMH_Standard,0,118.71,0.74,127,0.0,0.0,272.52,59.58,2518,0
790,2023-04-06 17:52:31,Toyota,Prius,South,Install,NiMH_Standard,0,1030.1,3.22,106,0.0,0.15,1424.38,53.28,2924,0
791,2023-03-11 04:07:15,Toyota,Camry Hybrid,South,Diagnostic,LiIon_Standard,1,66.91,1.78,114,65.31,0.0,216.19,-118.91,1667,0
792,2023-10-28 19:43:50,Chevrolet,Malibu Hybrid,East,Diagnostic,LiIon_Premium,0,69.21,1.7,97,0.0,0.0,179.16,-54.59,1477,1
793,2024-09-12 18:37:41,Kia,Niro Hybrid,East,Install,NiMH_Premium,0,1099.54,2.26,87,0.0,0.2,1293.67,-2.31,2787,0
794,2024-02-08 04:30:23,Lexus,RX 450h,South,Install,NiMH_Standard,1,994.48,0.5,110,38.21,0.0,1367.74,280.04,2839,1
795,2024-05-31 10:00:06,Chevrolet,Malibu Hybrid,South,Diagnostic,LiIon_Standard,0,67.3,1.4,92,0.0,0.0,274.67,78.79,2658,0
796,2023-09-26 00:43:25,Ford,Escape Hybrid,West,Install,NiMH_Premium,0,1101.72,2.29,127,0.0,0.0,1805.41,412.8,1670,1
797,2024-10-12 12:41:28,Nissan,Altima Hybrid,East,Install,LiIon_Standard,0,1364.47,3.5,98,0.0,0.0,2010.34,303.08,1551,1
798,2024-10-25 19:12:21,Chevrolet,Volt,South,Warranty_Replacement,NiMH_Standard,1,792.34,2.67,121,62.1,0.0,1501.36,324.43,2249,1
799,2022-06-17 08:24:50,Ford,Escape Hybrid,South,Diagnostic,NiMH_Standard,1,70.13,1.76,98,27.02,0.1,319.08,49.76,1510,1
800,2023-12-02 00:27:06,Chevrolet,Volt,North,Install,NiMH_Standard,1,912.85,4.4,91,33.16,0.0,1700.06,354.02,2538,0
801,2023-07-09 00:34:11,Toyota,Camry Hybrid,West,Install,LiIon_Standard,0,1222.91,3.99,112,0.0,0.05,2020.94,351.25,1795,0
802,2024-11-30 08:38:32,Ford,Fusion Hybrid,South,Install,NiMH_Premium,0,1141.01,4.4,94,0.0,0.0,1788.62,234.04,1654,0
803,2023-10-03 06:39:21,Hyundai,Sonata Hybrid,North,Diagnostic,NiMH_Standard,0,126.05,1.89,104,0.0,0.0,275.6,-46.96,2608,0
804,2022-01-18 11:04:28,Nissan,Altima Hybrid,West,Install,NiMH_Premium,1,1175.49,4.17,99,39.61,0.15,1822.88,194.66,1710,0
805,2022-08-18 20:50:32,Kia,Niro Hybrid,East,Install,LiIon_Standard,0,1256.84,2.97,129,0.0,0.1,1824.44,184.81,1261,1
806,2022-05-22 19:49:29,Lexus,RX 450h,North,Diagnostic,NiMH_Standard,1,74.75,0.56,110,45.12,0.1,339.21,158.25,2589,0
807,2022-08-09 01:29:52,Hyundai,Ioniq Hybrid,North,Diagnostic,LiIon_Standard,1,93.63,2.44,120,81.31,0.0,412.39,-55.49,1632,1
808,2022-04-15 21:48:00,Toyota,Prius,North,Diagnostic,LiIon_Standard,0,48.98,1.23,114,0.0,0.05,316.74,127.37,2310,1
809,2024-05-06 07:49:31,Chevrolet,Malibu Hybrid,East,Install,NiMH_Premium,0,1251.27,3.98,130,0.0,0.1,1946.21,177.16,2318,0
810,2023-06-26 01:47:57,Nissan,Rogue Hybrid,North,Diagnostic,LiIon_Premium,0,87.67,0.92,106,0.0,0.15,232.28,46.57,1166,0
811,2024-01-06 16:16:06,Toyota,Camry Hybrid,West,Install,LiIon_Premium,0,1485.36,3.77,128,0.0,0.1,2192.81,224.74,1066,0
812,2024-12-30 21:36:56,Nissan,Altima Hybrid,West,Install,NiMH_Standard,1,1115.31,1.04,129,50.7,0.05,1553.36,252.67,2640,0
813,2023-12-10 16:05:18,Kia,Optima Hybrid,South,Diagnostic,NiMH_Standard,0,123.82,0.99,131,0.0,0.0,327.2,73.06,1111,0
814,2023-06-09 17:59:33,Ford,Fusion Hybrid,East,Diagnostic,NiMH_Standard,1,55.98,1.15,119,27.16,0.0,193.03,-27.06,1663,0
815,2022-10-20 08:25:49,Lexus,RX 450h,North,Install,NiMH_Standard,0,765.31,3.37,134,0.0,0.0,1585.21,368.31,2524,1
816,2024-04-06 04:19:58,Lexus,ES 300h,North,Diagnostic,NiMH_Premium,0,86.84,1.74,122,0.0,0.0,307.23,8.59,1355,0
817,2023-07-09 21:54:01,Toyota,Camry Hybrid,East,Install,LiIon_Premium,1,1528.9,2.12,100,65.68,0.0,2273.05,466.01,2044,0
818,2024-04-08 19:27:08,Toyota,Camry Hybrid,North,Install,LiIon_Premium,1,1863.71,3.53,92,50.94,0.0,2587.42,348.19,1231,0
819,2022-01-26 06:16:42,Kia,Niro Hybrid,North,Install,NiMH_Standard,0,843.79,3.98,95,0.0,0.05,1425.5,203.49,2115,0
820,2022-06-28 15:09:25,Nissan,Altima Hybrid,South,Install,NiMH_Premium,1,1394.62,4.88,113,64.82,0.05,2483.5,473.0,2427,0
821,2022-05-23 06:58:56,Toyota,Prius,North,Diagnostic,NiMH_Standard,1,55.27,1.55,93,45.31,0.05,308.86,63.82,1497,1
822,2024-01-17 02:44:38,Kia,Niro Hybrid,South,Diagnostic,NiMH_Premium,1,76.63,0.97,96,62.76,0.0,326.71,94.18,1563,1
823,2023-07-22 11:37:57,Honda,Insight,East,Diagnostic,NiMH_Standard,1,118.02,0.56,116,67.84,0.05,266.65,15.36,2063,0
824,2022-12-14 01:47:51,Kia,Optima Hybrid,West,Install,LiIon_Premium,0,1661.21,4.46,101,0.0,0.2,2219.29,107.28,2582,1
825,2022-12-06 02:11:14,Hyundai,Ioniq Hybrid,East,Install,LiIon_Premium,0,1732.65,3.59,119,0.0,0.0,2722.88,563.04,2090,1
826,2023-10-27 10:57:08,Toyota,RAV4 Hybrid,West,Install,NiMH_Standard,1,1031.12,2.98,134,47.11,0.15,1525.35,47.48,2403,0
827,2024-11-23 09:48:04,Kia,Niro Hybrid,South,Diagnostic,LiIon_Standard,0,63.32,0.5,89,0.0,0.0,187.01,79.19,1827,1
828,2024-12-25 23:40:08,Nissan,Altima Hybrid,West,Install,NiMH_Premium,0,1048.59,2.26,117,0.0,0.05,1628.63,316.2,1257,1
829,2023-06-01 06:37:06,Lexus,RX 450h,South,Install,LiIon_Standard,0,1124.95,3.51,126,0.0,0.05,1908.18,341.58,2928,0
830,2024-01-05 04:51:13,Toyota,RAV4 Hybrid,North,Diagnostic,NiMH_Premium,0,97.5,1.38,92,0.0,0.1,192.93,-31.25,2592,0
831,2022-04-02 12:03:57,Honda,CR-V Hybrid,West,Diagnostic,NiMH_Standard,0,91.66,0.5,124,0.0,0.15,162.82,9.15,1098,1
832,2024-11-01 06:13:46,Honda,Insight,North,Install,LiIon_Standard,0,1427.4,3.51,110,0.0,0.0,2377.8,564.73,1551,0
833,2022-01-20 12:53:48,Chevrolet,Malibu Hybrid,North,Install,NiMH_Standard,0,867.11,1.75,116,0.0,0.1,1237.64,168.08,1829,0
834,2023-01-10 18:07:51,Honda,Insight,North,Diagnostic,NiMH_Premium,0,37.08,1.88,87,0.0,0.15,86.86,-113.51,1163,1
835,2024-03-05 03:46:36,Lexus,RX 450h,South,Install,NiMH_Standard,1,617.67,3.17,106,39.48,0.1,1071.67,78.83,2714,1
836,2024-11-27 20:41:24,Lexus,RX 450h,South,Install,LiIon_Standard,1,1644.16,2.63,103,35.73,0.0,2384.36,433.65,1345,1
837,2022-07-07 19:11:49,Lexus,ES 300h,South,Diagnostic,LiIon_Standard,0,95.81,1.7,92,0.0,0.0,216.58,-35.17,1412,0
838,2023-12-25 19:25:18,Honda,Accord Hybrid,West,Install,NiMH_Standard,0,916.42,3.28,123,0.0,0.15,1259.14,-61.05,1633,0
839,2022-07-25 15:42:32,Toyota,RAV4 Hybrid,North,Install,NiMH_Premium,0,1233.44,4.06,110,0.0,0.1,2026.16,346.13,2869,1
840,2022-02-25 01:10:30,Nissan,Rogue Hybrid,South,Install,LiIon_Standard,1,1128.24,3.06,128,56.54,0.2,1520.94,-56.08,1451,1
841,2023-04-10 01:39:13,Ford,Escape Hybrid,South,Install,NiMH_Standard,1,804.62,3.11,92,27.68,0.0,1333.82,215.31,1850,1
842,2023-09-24 09:39:34,Kia,Niro Hybrid,West,Install,NiMH_Premium,1,1409.2,2.77,121,43.79,0.1,1872.12,83.74,2364,0
843,2022-10-17 03:30:44,Nissan,Altima Hybrid,North,Install,LiIon_Standard,1,1379.0,3.21,115,64.42,0.1,2101.58,288.96,1313,1
844,2024-12-01 12:13:27,Toyota,Camry Hybrid,North,Install,NiMH_Premium,0,1108.37,4.36,117,0.0,0.15,1713.26,94.96,1178,0
845,2023-11-07 03:38:44,Toyota,Camry Hybrid,South,Install,LiIon_Standard,0,1152.78,2.6,100,0.0,0.1,1563.87,151.3,1186,0
846,2023-04-25 22:46:30,Toyota,RAV4 Hybrid,East,Diagnostic,NiMH_Premium,0,64.53,1.52,119,0.0,0.0,246.63,0.75,1367,1
847,2023-06-16 19:59:56,Honda,CR-V Hybrid,East,Warranty_Replacement,LiIon_Standard,0,1262.15,1.38,97,0.0,0.1,1613.23,216.87,1654,0
848,2023-05-24 08:02:13,Toyota,Prius,East,Install,NiMH_Standard,0,1145.9,1.35,123,0.0,0.05,1520.96,209.43,2881,1
849,2022-05-03 00:55:18,Lexus,RX 450h,East,Install,NiMH_Standard,1,877.41,3.17,107,24.33,0.0,1391.51,151.01,2839,0
850,2023-10-26 23:57:58,Hyundai,Sonata Hybrid,South,Diagnostic,NiMH_Standard,0,44.31,1.39,108,0.0,0.0,109.98,-83.93,2138,1
851,2024-05-09 06:59:22,Nissan,Altima Hybrid,North,Warranty_Replacement,LiIon_Premium,1,1692.97,1.92,114,58.82,0.15,2002.84,31.83,2878,0
852,2023-04-07 05:41:33,Lexus,ES 300h,North,Diagnostic,LiIon_Premium,0,87.93,0.5,89,0.0,0.0,167.7,35.27,1057,0
853,2023-04-12 07:34:14,Nissan,Altima Hybrid,North,Install,LiIon_Standard,0,1146.33,3.24,103,0.0,0.0,1924.91,444.5,2126,1
854,2024-09-23 22:50:26,Honda,Insight,South,Install,NiMH_Standard,1,948.26,3.21,95,12.25,0.05,1614.48,348.73,1888,1
855,2023-10-31 20:43:33,Ford,Escape Hybrid,South,Install,NiMH_Premium,0,1345.07,2.29,133,0.0,0.2,1544.87,-104.63,1236,1
856,2022-11-23 02:50:36,Lexus,RX 450h,South,Diagnostic,LiIon_Standard,0,84.16,0.52,106,0.0,0.1,182.89,43.26,2106,0
857,2022-01-05 07:36:16,Honda,Accord Hybrid,East,Install,LiIon_Standard,0,1204.35,2.8,85,0.0,0.0,1753.53,311.34,1913,1
858,2024-06-20 10:34:06,Toyota,RAV4 Hybrid,South,Install,NiMH_Standard,1,836.54,3.52,86,49.55,0.0,1720.14,531.13,2526,0
859,2023-11-17 21:47:34,Kia,Niro Hybrid,East,Install,LiIon_Premium,0,1500.94,3.33,130,0.0,0.0,2528.52,594.25,1835,0
860,2023-11-17 14:56:56,Lexus,ES 300h,East,Install,NiMH_Standard,1,883.94,2.3,92,30.22,0.0,1542.82,417.48,1858,0
861,2022-11-06 17:17:39,Nissan,Rogue Hybrid,South,Install,NiMH_Standard,1,937.29,3.11,85,38.22,0.1,1452.58,212.75,1462,0
862,2022-07-23 19:39:43,Nissan,Rogue Hybrid,South,Install,LiIon_Premium,1,1592.4,3.71,95,33.77,0.0,2503.79,525.2,1944,0
863,2023-06-26 08:03:47,Toyota,Prius,East,Install,NiMH_Premium,0,1432.76,2.06,95,0.0,0.0,2003.6,374.95,1152,0
864,2024-04-09 19:18:06,Lexus,ES 300h,East,Diagnostic,NiMH_Premium,1,103.77,1.23,88,48.69,0.15,203.13,-57.71,2132,0
865,2022-11-23 00:05:50,Lexus,RX 450h,South,Diagnostic,NiMH_Premium,0,26.22,1.87,134,0.0,0.0,240.44,-36.33,1763,1
866,2023-08-01 02:37:03,Kia,Optima Hybrid,South,Install,LiIon_Premium,1,1487.33,1.98,87,22.8,0.0,2152.39,470.0,1547,0
867,2024-12-26 21:43:56,Lexus,ES 300h,East,Diagnostic,NiMH_Standard,0,50.48,1.78,121,0.0,0.05,396.13,130.54,1743,1
868,2022-08-29 04:51:31,Lexus,RX 450h,East,Diagnostic,LiIon_Standard,0,127.2,2.01,126,0.0,0.0,389.9,9.5,2783,1
869,2022-09-10 18:32:09,Chevrolet,Malibu Hybrid,North,Install,NiMH_Standard,0,1006.91,2.82,117,0.0,0.0,1613.6,276.49,2407,0
870,2022-09-16 08:46:18,Toyota,Prius,South,Install,NiMH_Standard,1,1094.85,2.73,91,42.11,0.2,1290.04,-94.94,2704,1
871,2024-09-26 13:57:01,Chevrolet,Volt,West,Install,NiMH_Premium,1,1201.23,3.83,121,52.0,0.1,1948.37,232.15,1788,0
872,2023-08-02 23:58:19,Honda,Accord Hybrid,North,Install,NiMH_Premium,0,1174.86,2.85,101,0.0,0.1,1734.18,271.36,1787,0
873,2024-10-02 04:09:47,Toyota,Prius,West,Install,NiMH_Standard,0,750.3,1.12,105,0.0,0.1,1068.2,200.57,1026,1
874,2024-11-03 19:01:26,Toyota,Camry Hybrid,North,Install,NiMH_Premium,1,1241.96,2.92,97,46.42,0.0,2074.92,503.2,2364,1
875,2023-04-06 23:53:49,Kia,Optima Hybrid,South,Install,LiIon_Standard,1,1276.46,3.38,124,40.32,0.1,1982.29,246.84,1040,0
876,2022-03-02 03:26:22,Hyundai,Sonata Hybrid,South,Install,NiMH_Premium,1,1171.84,3.59,113,27.41,0.05,1912.97,307.82,2944,1
877,2022-11-29 21:12:06,Hyundai,Sonata Hybrid,North,Install,LiIon_Standard,0,1494.17,2.3,92,0.0,0.0,2234.27,528.92,2375,1
878,2023-08-19 10:35:56,Kia,Optima Hybrid,West,Install,LiIon_Standard,1,1284.84,2.78,105,46.5,0.0,1940.79,317.11,1931,0
879,2023-02-22 05:36:51,Hyundai,Sonata Hybrid,South,Diagnostic,NiMH_Premium,1,119.93,1.69,124,30.11,0.05,342.07,-17.33,2321,0
880,2022-01-03 11:21:22,Kia,Niro Hybrid,West,Install,NiMH_Premium,0,1009.43,2.95,131,0.0,0.0,1882.05,485.9,2987,1
